hour,cooling_kW
2081,2.1044938379528912
2082,2.335057118061726
2083,2.4060233064388155
2084,2.4251255088286983
2085,2.4157693942777367
2086,2.3372398312016864
2087,1.8673774777176948
2088,1.352823179753449
2089,1.2046947244963713
2090,1.0905977403846516
2091,0.9882840024093652
2092,0.9043093739312063
2093,0.8648056953944251
2094,1.4566379730250585
2095,1.6667063021077482
2096,1.9810859867466115
2097,2.298184498167362
2098,2.2114461310012223
2099,2.085568845702497
2100,2.127146976611503
2101,2.1734815106051446
2102,2.179510582689011
2103,2.1484156839923494
2104,2.1100486052615692
2105,2.2855208911160756
2106,2.642148211399248
2107,2.8082343433591683
2108,2.9058816922057735
2109,2.9549483560864993
2110,2.903282251445787
2111,2.430072979771258
2112,1.9066602430729624
2113,1.7404931655540048
2114,1.583395154371192
2115,1.4443588238541862
2116,1.320077206316478
2117,1.2329927657792068
2118,1.8168707091704
2119,2.0219844692131748
2120,2.297462831811377
2121,2.570761385572214
2122,2.4495878947023826
2123,2.2932315697241745
2124,2.334050319093093
2125,2.374995338751085
2126,2.380023286574627
2127,2.375258600633315
2128,2.3476735465836285
2129,2.537038068090371
2130,2.9263350558622223
2131,3.115918269384496
2132,3.235996300633909
2133,3.3052131794973807
2134,3.25841043679101
2135,2.7851336776215794
2136,2.2667764284248584
2137,2.093512361309215
2138,1.9340109947564867
2139,1.7769499600050684
2140,1.617420283221474
2141,1.5193881111047898
2142,2.1108903222795488
2143,2.325886018931544
2144,2.592609351907383
2145,2.8468108751857164
2146,2.710924294967276
2147,2.5457705580210934
2148,2.560832595813521
2149,2.580339655874493
2150,2.554152358346821
2151,2.5029956269501468
2152,2.4497597734807464
2153,2.6093289440439293
2154,2.9619112949892727
2155,3.1204263471513247
2156,3.2092778139195666
2157,3.2474804165747915
2158,3.1917678773537412
2159,2.721088683989444
2160,2.210611023672703
2161,2.026546241429788
2162,1.8591264331798418
2163,1.7172733331413812
2164,1.5914179033092795
2165,1.4967261816244952
2166,2.052616596846359
2167,2.3779981895340603
2168,2.6449556471700575
2169,2.9200259914177935
2170,2.810408653499755
2171,2.6519608492540776
2172,2.6740589530389056
2173,2.6909293874611455
2174,2.656698258422825
2175,2.578010518185982
2176,2.4919523853670196
2177,2.4115326105291035
2178,2.6991056523766326
2179,2.795442521195104
2180,2.83081746740403
2181,2.8292782125148674
2182,2.8219449556040255
2183,2.331077486703308
2184,1.7916860959959198
2185,1.6152676575228377
2186,1.462215046060712
2187,1.3171363355707972
2188,1.1805528081770926
2189,1.1037543506639746
2190,1.6820242795977454
2191,2.049850728210254
2192,2.3400665470815305
2193,2.599468976406228
2194,2.4743710452083145
2195,2.319076350470536
2196,2.3335452929474116
2197,2.334336160890852
2198,2.3034780491106805
2199,2.240198298874145
2200,2.164391666713877
2201,2.0936850690827993
2202,2.382478296704693
2203,2.4862463967705244
2204,2.531810454522319
2205,2.550889693638901
2206,2.5619302036714964
2207,2.085554192277911
2208,1.5363343795914852
2209,1.3729936103455695
2210,1.2212578834350138
2211,1.0892913807668867
2212,0.9726808155335248
2213,0.9102671061145755
2214,1.506062264222793
2215,1.710147445310585
2216,1.9830388706153397
2217,2.256952972409086
2218,2.1247973298815874
2219,1.982443586024725
2220,2.0152395099976195
2221,2.0515553518011673
2222,2.0435175855356964
2223,1.9918221283925621
2224,1.9373550243362452
2225,2.1076025511270475
2226,2.4400733655428732
2227,2.5888784747317506
2228,2.675567384113074
2229,2.7233361509542613
2230,2.673780857372788
2231,2.2090165597378952
2232,1.6938920779331303
2233,1.5390366234950932
2234,1.4030616927379103
2235,1.2703446060534758
2236,1.1472238932131307
2237,1.0842244960201144
2238,1.6955265773032553
2239,1.9109200889524842
2240,2.1821001656091936
2241,2.457269774848902
2242,2.324456704759071
2243,2.17972613461782
2244,2.2172225231533553
2245,2.248177861565949
2246,2.2468485801619824
2247,2.214869496298719
2248,2.1651995701535536
2249,2.342461223260311
2250,2.6945251531518974
2251,2.8587009418395937
2252,2.951944663471133
2253,2.993937602943844
2254,2.948810996885732
2255,2.4851285017235902
2256,1.962961419814358
2257,1.8036513810176578
2258,1.665054389332425
2259,1.5246774692335483
2260,1.3922496011168752
2261,1.322288894760796
2262,1.951966693738147
2263,2.2086872626831235
2264,2.5018313904834497
2265,2.7789374376054745
2266,2.635504437045536
2267,2.50260705865038
2268,2.5478471649032195
2269,2.5983492997607014
2270,2.599055989263048
2271,2.559046505295501
2272,2.5189755859933536
2273,2.699424042215227
2274,3.0643597573479835
2275,3.246183484988551
2276,3.3484627982407016
2277,3.3862353920460864
2278,3.33046492887227
2279,2.850844772044827
2280,2.3148186913348594
2281,2.1377102142381323
2282,1.9677110135235487
2283,1.8003558024066497
2284,1.6416766846332829
2285,1.5474579886380888
2286,2.1739300797390553
2287,2.4264415839958673
2288,2.7139978595407417
2289,2.987420651133079
2290,2.7857258889915295
2291,2.576736994584757
2292,2.627613165475591
2293,2.7042670283742596
2294,2.714999842372084
2295,2.6808826202939895
2296,2.6587320787602406
2297,2.862089067134912
2298,3.2385769420761084
2299,3.4275670756012047
2300,3.551226635475771
2301,3.604992065824294
2302,3.558705386329313
2303,3.085849563302268
2304,2.543008314329234
2305,2.353417690610869
2306,2.183613562776219
2307,2.015420929383934
2308,1.8555377674213558
2309,1.752347717986229
2310,2.3657452939341352
2311,2.603325464394807
2312,2.8765013839369615
2313,3.1186182297326837
2314,2.9787383826562133
2315,2.8286142806397803
2316,2.855202877673362
2317,2.877864808878616
2318,2.8701279415380827
2319,2.841270377182396
2320,2.805776429770936
2321,2.988886573055164
2322,3.369689029575234
2323,3.5573170142237056
2324,3.6715992360729293
2325,3.726136310735869
2326,3.675594959179891
2327,3.2076295470759537
2328,2.7135720383848607
2329,2.540320522037742
2330,2.3889506138637713
2331,2.2460662668883558
2332,2.100175610337559
2333,1.99327384926624
2334,2.488447388887927
2335,2.801567437492809
2336,3.1649766046044836
2337,3.4316671126117835
2338,3.2148849075667374
2339,3.110803962425142
2340,3.1982988047437555
2341,3.2562036224094593
2342,3.270951349885167
2343,3.231133804858863
2344,3.1596774650114337
2345,3.0959822738093266
2346,3.419973854235566
2347,3.5541199032327477
2348,3.618344209152786
2349,3.6434293563728186
2350,3.6517286543046064
2351,3.1546237440398595
2352,2.619589412125709
2353,2.443270837772048
2354,2.282027159987667
2355,2.130317988830926
2356,1.9846818192197269
2357,1.8952656133978698
2358,2.5433168507199464
2359,2.979637041339331
2360,3.2720487492573853
2361,3.515949538345349
2362,3.3739007460375636
2363,3.2300653274830595
2364,3.2147816311507884
2365,3.2139947010071506
2366,3.2101027268377313
2367,3.229684692706347
2368,3.223329725067781
2369,3.1758350469437135
2370,3.5101580210255743
2371,3.6476069113363025
2372,3.7150219411523726
2373,3.7381691948216034
2374,3.745584365540655
2375,3.2628746800034683
2376,2.6990385819474207
2377,2.5135700882845358
2378,2.3425941978745426
2379,2.1684883549417697
2380,2.0088814253834113
2381,1.9187200172606682
2382,2.55144170851241
2383,2.8169124579014957
2384,3.108799463985602
2385,3.383526042471826
2386,3.223695589680401
2387,3.0374703335519095
2388,3.059055814241689
2389,3.1033652728892607
2390,3.111150919880314
2391,3.0843574082346454
2392,3.0467153809941214
2393,3.2346846483397607
2394,3.6227397216433133
2395,3.824770375282116
2396,3.9460543332339144
2397,3.994171747183933
2398,3.941658684776838
2399,3.4600990563697973
2400,2.914080880086249
2401,2.727077745601818
2402,2.560989537073947
2403,2.4037318775660803
2404,2.2603335682344188
2405,2.13497267034261
2406,2.449443341670018
2407,2.242421495728379
2408,2.3586007215573224
2409,2.7536812021517205
2410,2.7536010757003226
2411,2.67932349825127
2412,2.6831399399795637
2413,2.737769257968317
2414,2.7866513383879936
2415,2.750826091813927
2416,2.6747468948774267
2417,2.8058968258745813
2418,3.1058986276601694
2419,3.187445628625725
2420,3.1904116350677008
2421,3.1513867505178363
2422,3.0366740836626827
2423,2.5164308158736977
2424,1.9594527602330885
2425,1.769208858457472
2426,1.6368719728386087
2427,1.524058997075191
2428,1.412393528391268
2429,1.3788732167138478
2430,2.0339038367370557
2431,2.257550613942954
2432,2.4910581077040352
2433,2.7272551230005195
2434,2.6012447363577853
2435,2.5050308476263767
2436,2.5246988182453016
2437,2.6169494578588437
2438,2.703689934794072
2439,2.747366562706765
2440,2.827704239002974
2441,3.07451104643392
2442,3.481214105269248
2443,3.7193139836183557
2444,3.874065002978998
2445,3.9603017357895727
2446,3.961249269578002
2447,3.517922763975528
2448,3.004539569066361
2449,2.8199057480852225
2450,2.6682875060694538
2451,2.539703880236196
2452,2.388908954760817
2453,2.2252794099919813
2454,2.571184676866141
2455,2.5458174137490066
2456,2.744253287055401
2457,2.9180723179261863
2458,2.775575994874203
2459,2.575499160707945
2460,2.4500236704511424
2461,2.351291847282669
2462,2.216901498905927
2463,2.060517825733219
2464,1.9060660186904255
2465,1.9904779206889924
2466,2.1882746212340667
2467,2.2085890216242183
2468,2.2266805904323825
2469,2.2364548597003924
2470,2.188225186485776
2471,1.7557903077068788
2472,1.2749687488167856
2473,1.1587357905288826
2474,1.0665611598453428
2475,1.0016901452032723
2476,0.964019972337284
2477,0.9187463646991242
2478,1.3790657405979916
2479,1.3443627798119833
2480,1.5527013625392965
2481,1.8235777916875184
2482,1.7285641641705425
2483,1.6042371036661016
2484,1.5565723228002788
2485,1.4782664835736876
2486,1.3736743908340392
2487,1.2656748285658062
2488,1.1428813375232647
2489,1.2099892020549226
2490,1.3828549084558583
2491,1.4376399229044179
2492,1.4460029178752174
2493,1.4304404166404867
2494,1.3750022695039572
2495,0.975578272618066
2496,0.5786292141363474
2497,0.5256534873962109
2498,0.4779211476544687
2499,0.4221523379237858
2500,0.3890840514667275
2501,0.36957613101141307
2502,0.9486293382320687
2503,1.2782675229982388
2504,1.5360371006108646
2505,1.7959427840729476
2506,1.7368281051779586
2507,1.7068733201599462
2508,1.798098330918508
2509,1.8794919546681674
2510,1.9184716496572438
2511,1.9530764468184743
2512,1.9871871395569343
2513,2.000697948609755
2514,2.363459181558712
2515,2.53716950892907
2516,2.6492425199463914
2517,2.7142569257254747
2518,2.774165802146885
2519,2.345435450316006
2520,1.8573294227792687
2521,1.737105571425347
2522,1.6337677389758793
2523,1.5305967198883346
2524,1.441407561123111
2525,1.370417730441058
2526,1.728246469324866
2527,1.7781598018622897
2528,2.0214986847637246
2529,2.3022610460610213
2530,2.232900728168554
2531,2.157098248311581
2532,2.1552073762347517
2533,2.1058309123222174
2534,1.9740881465925177
2535,1.835442067653762
2536,1.7043441342340413
2537,1.5399394850961714
2538,1.6861859411462234
2539,1.6835826810944607
2540,1.6614905396419366
2541,1.6276009422339563
2542,1.6159239781817778
2543,1.1745362726624835
2544,0.6860953286495932
2545,0.5984904570704217
2546,0.524332398511749
2547,0.47593372531919564
2548,0.4365311308816176
2549,0.4035847342752077
2550,0.9140196888656191
2551,0.9562390532925074
2552,1.2157261487660782
2553,1.558343202262198
2554,1.496503936868434
2555,1.4122353285740492
2556,1.4955439243224882
2557,1.6030537173692831
2558,1.6912941627807019
2559,1.7547767174347901
2560,1.796656232167751
2561,2.038974112671177
2562,2.4349892034743275
2563,2.665782265395752
2564,2.831073402196688
2565,2.9492170017318657
2566,2.9620421281720333
2567,2.549690966332847
2568,2.0805824581605914
2569,1.960002221578682
2570,1.8518116684563928
2571,1.7424413013560085
2572,1.640266545070446
2573,1.6256764059324007
2574,2.4196020353058545
2575,2.560649873951576
2576,2.769978228949088
2577,2.998100643038108
2578,2.7643999387395053
2579,2.56508706933102
2580,2.5951523142418575
2581,2.6401691519266897
2582,2.6688421006294445
2583,2.7378504581685372
2584,2.8135762352481235
2585,3.034831260886242
2586,3.4278340116511368
2587,3.6245473956826775
2588,3.742981712570261
2589,3.814805837729507
2590,3.781973118946114
2591,3.3002446957930376
2592,2.771544316747029
2593,2.596032442462498
2594,2.4322314160909793
2595,2.2768917153563204
2596,2.1294933143720116
2597,2.0397797114947376
2598,2.5887270853295794
2599,2.6550136904789654
2600,2.8276507788292617
2601,3.065111672891451
2602,2.980320742258868
2603,2.844199469025536
2604,2.8784319419025044
2605,2.9314666168924255
2606,2.9642808184741285
2607,2.9830802014476263
2608,3.010732550208779
2609,3.2283037024397565
2610,3.629126519184512
2611,3.840014507241944
2612,3.96010890284933
2613,4.030283126611334
2614,4.006952774109491
2615,3.5298844733038246
2616,2.9836739020808145
2617,2.797319533605341
2618,2.6318117601294766
2619,2.468948718929212
2620,2.3309806325023987
2621,2.2766003706232163
2622,3.0183091102532504
2623,3.1277334418160176
2624,3.294978496633015
2625,3.4615668882565274
2626,3.2867361731305222
2627,3.1352493766951413
2628,3.1557416980223176
2629,3.208091900370282
2630,3.1826675365006674
2631,3.1941891028952414
2632,3.267146876963932
2633,3.485836200799267
2634,3.8719791510746813
2635,4.08589308190186
2636,4.210546244210183
2637,4.251145157308853
2638,4.235450660825646
2639,3.7677358053756604
2640,3.2026305441981555
2641,3.0160555529798563
2642,2.85291031876072
2643,2.675436412568392
2644,2.519881632072265
2645,2.461132570845994
2646,3.221695285732791
2647,3.356364334293454
2648,3.5284396569253738
2649,3.7000609857883853
2650,3.5080353622268934
2651,3.2839932277997255
2652,3.2383784777407585
2653,3.278849999657672
2654,3.31100306215544
2655,3.3598133198741222
2656,3.4432295391566363
2657,3.659161452175949
2658,4.028012899944095
2659,4.222378458294974
2660,4.335147471402883
2661,4.363814154076723
2662,4.312761565919708
2663,3.816370288026806
2664,3.268790064315726
2665,3.077023818189588
2666,2.9042728387940877
2667,2.716287016269409
2668,2.54586632492483
2669,2.4796163472925294
2670,3.254853091624606
2671,3.5437063178158983
2672,3.7281716834169716
2673,3.8844412463035365
2674,3.7148603515343095
2675,3.560700626025819
2676,3.582211344684765
2677,3.6227984454136717
2678,3.6448900565584887
2679,3.64743645183895
2680,3.708679276006062
2681,3.7415804052556156
2682,4.095743516905443
2683,4.266119134736461
2684,4.375993921516042
2685,4.412504002669296
2686,4.453424691443194
2687,3.983494828446011
2688,3.427876104098314
2689,3.2387539547394972
2690,3.068842815141441
2691,2.895525000791533
2692,2.732837337321543
2693,2.6766091005910653
2694,3.4725061684050758
2695,3.778902145966598
2696,3.976495219444476
2697,4.139380335109406
2698,3.938538386246284
2699,3.770514555237345
2700,3.738402869323327
2701,3.7428239692268397
2702,3.7680773882446466
2703,3.8351682299965013
2704,3.921104687780907
2705,3.9335020187899414
2706,4.281670464287061
2707,4.460045406261209
2708,4.5714359935934015
2709,4.60572980708696
2710,4.654345376803864
2711,4.188637325661442
2712,3.604116108434346
2713,3.413759756512403
2714,3.2482831206509903
2715,3.0751244745965525
2716,2.9227178093065045
2717,2.8517662764798963
2718,3.497003685614099
2719,3.5751725647641592
2720,3.744392849250751
2721,3.9714698991161916
2722,3.862905249647487
2723,3.7058199351727286
2724,3.708489983789657
2725,3.778145816391772
2726,3.8138564925877305
2727,3.82086079454591
2728,3.8533359212692644
2729,4.0721914813405
2730,4.4175103321214975
2731,4.590518850335542
2732,4.705888028782308
2733,4.741983203798455
2734,4.709498652302407
2735,4.23607426261506
2736,3.672800494145515
2737,3.4810223581058635
2738,3.3129532953216017
2739,3.1301198256976113
2740,2.9823107999343503
2741,2.926845449439865
2742,3.5854359725312057
2743,3.7200701473118714
2744,3.9033723019381927
2745,4.039875690385231
2746,3.8176281782198216
2747,3.63776562589306
2748,3.61972735563821
2749,3.6135931682975735
2750,3.5189229538425697
2751,3.3086660112876305
2752,3.1153158825600955
2753,3.1416940359132077
2754,3.2859769360249533
2755,3.276953208727853
2756,3.2368742454532544
2757,3.170424426668893
2758,3.0397132913815517
2759,2.50715730391308
2760,1.9431513046232487
2761,1.7668199173104633
2762,1.624328521938458
2763,1.498823292822232
2764,1.4009848087280319
2765,1.3514015941987445
2766,1.9782572441995074
2767,2.0123253550162516
2768,2.2044844989372785
2769,2.3194411032001887
2770,2.211005180479795
2771,2.0970918450287748
2772,2.0922000644525536
2773,2.1871409085460587
2774,2.1300481536664626
2775,2.013914595060102
2776,1.9449933644245936
2777,2.086759529093944
2778,2.332161124506807
2779,2.419188210425513
2780,2.4808215785510823
2781,2.4938702497147927
2782,2.472145920629631
2783,2.083210875559834
2784,1.603497563219538
2785,1.480542840533698
2786,1.3933176750158156
2787,1.3146153025166658
2788,1.269601928359513
2789,1.2934706386470793
2790,2.127267455356228
2791,2.3004134958632867
2792,2.5167802029141346
2793,2.749423704081335
2794,2.6152073454174545
2795,2.5254805501144832
2796,2.6024815097280474
2797,2.6991727970870647
2798,2.766552999031619
2799,2.8128964320527796
2800,2.9185505238434164
2801,3.1792138237498415
2802,3.563030762269783
2803,3.802164281628209
2804,3.958580516693599
2805,4.036041685645258
2806,4.033237878017973
2807,3.5745570493028094
2808,3.045851096697095
2809,2.886184328618436
2810,2.7381806067910692
2811,2.5682540862336753
2812,2.4189265950688097
2813,2.3845922292089283
2814,3.2219518109660785
2815,3.3831729581818633
2816,3.555477590836843
2817,3.7264038617386683
2818,3.538022359372944
2819,3.378155808562327
2820,3.406930910060544
2821,3.4581289885487734
2822,3.5071404083740276
2823,3.5305381516543313
2824,3.5987729500197587
2825,3.8464751664346934
2826,4.224225680246595
2827,4.447157730039615
2828,4.586589517971416
2829,4.632165332108104
2830,4.602082434923256
2831,4.130543280719701
2832,3.601640093574484
2833,3.414523885310409
2834,3.2495584131672963
2835,3.0759236681170847
2836,2.9261289839780344
2837,2.871846408887913
2838,3.6756362048494826
2839,3.980660563477839
2840,4.166954905798537
2841,4.332700310139936
2842,4.0804721269646365
2843,3.8551741408328395
2844,3.854392428842806
2845,3.9041003648375643
2846,3.9386154580554544
2847,3.9352673735337125
2848,4.038642761811451
2849,4.091996197334583
2850,4.418933499222584
2851,4.602414953351069
2852,4.709374277932175
2853,4.7345148800592645
2854,4.779613163230751
2855,4.299072854199029
2856,3.715652213261673
2857,3.5464006396123606
2858,3.392085819431068
2859,3.2139570011297507
2860,3.069380933091147
2861,3.0237165272231903
2862,3.8267613648644097
2863,4.127176367777024
2864,4.341362590153693
2865,4.430798923305253
2866,4.172266053947927
2867,3.987413669582348
2868,3.9789652426095907
2869,4.028322416913531
2870,4.062080335754101
2871,4.042599871196149
2872,4.126496718702827
2873,4.179943732843071
2874,4.512258215286225
2875,4.668126136190799
2876,4.761389870736641
2877,4.782288244979942
2878,4.786596230868086
2879,4.276703917791842
2880,3.6718734197682044
2881,3.45199211045503
2882,3.255037504351451
2883,3.069131667669686
2884,2.897072000988343
2885,2.8441495911202797
2886,3.640310147592694
2887,3.724339999023968
2888,3.8236032215710063
2889,3.9386926408849723
2890,3.683561715631559
2891,3.475998308281113
2892,3.455423179681466
2893,3.4956124739718866
2894,3.5630637962951317
2895,3.623464105010671
2896,3.689615672839631
2897,3.928314127198834
2898,4.3181225494270326
2899,4.531101297767101
2900,4.659117437106172
2901,4.703551134203591
2902,4.657924526045331
2903,4.158798434110191
2904,3.58752885743926
2905,3.3923503628872917
2906,3.216030599363116
2907,3.0269895333314447
2908,2.844531286130195
2909,2.780666591495012
2910,3.5780519593408857
2911,3.6662769638168955
2912,3.756338570712916
2913,3.8813416542122945
2914,3.6583868150175345
2915,3.4102232477386556
2916,3.4212948709650064
2917,3.510946560539392
2918,3.5668253046584906
2919,3.6345943603329784
2920,3.702065758395266
2921,3.9469130900029326
2922,4.339035309751222
2923,4.531564805192243
2924,4.6495865023507985
2925,4.700889264988506
2926,4.663931696094824
2927,4.178915425038415
2928,3.6148279467455118
2929,3.412302237927667
2930,3.2303903444487574
2931,3.0423930590256862
2932,2.870807588954838
2933,2.8022809155603428
2934,3.595593969490235
2935,3.687710723202644
2936,3.779100189003399
2937,3.890875157271843
2938,3.6479210073005865
2939,3.4766511112304275
2940,3.497645372899624
2941,3.5482451642753854
2942,3.6189235571442353
2943,3.692109885214833
2944,3.772724657079702
2945,4.026386168383381
2946,4.43456780881615
2947,4.655750485508396
2948,4.78336694041879
2949,4.86552732241057
2950,4.866411543532056
2951,4.383421270567527
2952,3.821483865798578
2953,3.6326010422590684
2954,3.456702851788566
2955,3.279755155077307
2956,3.1236607835429497
2957,3.070479958683726
2958,3.8769655966027035
2959,3.97890961123001
2960,4.078456160796481
2961,4.193954168600697
2962,3.9509973635106
2963,3.7083675979190533
2964,3.718132563960671
2965,3.8264821159139086
2966,3.9015699059225923
2967,3.9712178621022898
2968,4.046687487681338
2969,4.310363864151063
2970,4.692793800847113
2971,4.896308138387595
2972,5.030804421222257
2973,5.072448143611463
2974,5.051828746147907
2975,4.57276539699405
2976,4.013380495291453
2977,3.8180853527420635
2978,3.6278110045322696
2979,3.4291300515150045
2980,3.2526670129807376
2981,3.1816991067161293
2982,3.9177376736242975
2983,3.981868311136061
2984,4.066174886982677
2985,4.218807243860322
2986,4.002293952802708
2987,3.8357321745171395
2988,3.837815496623349
2989,3.86866008300165
2990,3.9091536516049596
2991,3.9330364739490506
2992,3.9834656290282946
2993,4.23545035225386
2994,4.6075000018490035
2995,4.811106060461981
2996,4.934458628514859
2997,4.980168889675912
2998,4.945224514931516
2999,4.446890785845643
3000,3.899123315192445
3001,3.7121159414459415
3002,3.5333265637687488
3003,3.3395481356346393
3004,3.1784574028977115
3005,3.1254438796011423
3006,3.9385766682436443
3007,4.205606817176692
3008,4.3327009973035135
3009,4.435513723926317
3010,4.208080911141168
3011,3.971911039691185
3012,3.9269577265090376
3013,3.9803874305517932
3014,4.0464835847529175
3015,4.1023754062734525
3016,4.182362094763787
3017,4.273790844475922
3018,4.673745646547389
3019,4.8642741486435614
3020,4.983613292402207
3021,5.016343205789442
3022,5.060472225864306
3023,4.593646285083059
3024,4.030560647751552
3025,3.8592963841654506
3026,3.7121902909684517
3027,3.526218804204975
3028,3.3563589853975793
3029,3.3113168356257794
3030,4.142370709516548
3031,4.407939688513001
3032,4.504726216882847
3033,4.581780014716026
3034,4.342619644181007
3035,4.13882710131093
3036,4.128475458793869
3037,4.162193554438547
3038,4.192570411635905
3039,4.212326797186498
3040,4.226662459403734
3041,4.201873489971845
3042,4.521011439923037
3043,4.662687280776383
3044,4.7222215726158945
3045,4.7319003668971735
3046,4.741053458158019
3047,4.24134840060172
3048,3.6540424230928004
3049,3.4592695739940367
3050,3.278665127485945
3051,3.108726989628018
3052,2.9566412670776083
3053,2.912431838807426
3054,3.7232947061024175
3055,3.826093070387423
3056,3.9255280448761676
3057,4.044913642951389
3058,3.806750078344106
3059,3.621084767744438
3060,3.627494552450415
3061,3.678436801222124
3062,3.7338871479575606
3063,3.781254188176959
3064,3.8433061993800948
3065,4.0655226938205375
3066,4.424263684912101
3067,4.623390117343665
3068,4.737486642798412
3069,4.77180672867944
3070,4.723325189859807
3071,4.218511454306764
3072,3.634455204253296
3073,3.4310125356059613
3074,3.2557599262628063
3075,3.0902007061993366
3076,2.9324570076378818
3077,2.872490430722799
3078,3.652523973516511
3079,3.7071016251794755
3080,3.7713118779690618
3081,3.872017013106478
3082,3.628074728501264
3083,3.417894808962721
3084,3.3822356734930654
3085,3.363352913376093
3086,3.352904794990455
3087,3.356962822618622
3088,3.356086271296522
3089,3.5227812636268894
3090,3.8307989932785373
3091,3.978752381938504
3092,4.059186212184217
3093,4.077449241401706
3094,4.001030962498601
3095,3.4908482253277984
3096,2.929386184261035
3097,2.7404156033875933
3098,2.575057545101236
3099,2.4135226944504975
3100,2.26540876932366
3101,2.2215359987419796
3102,3.031418435454836
3103,3.12753016985573
3104,3.2204523907684015
3105,3.338675130636071
3106,3.1051965792879708
3107,2.928205930103411
3108,2.9364027421014893
3109,2.9732299838275216
3110,2.997908704668562
3111,3.019099567896178
3112,3.05492270466739
3113,3.266121292066685
3114,3.6061772018534333
3115,3.7863996453544564
3116,3.892077248479665
3117,3.916897515143908
3118,3.8571536934610724
3119,3.367934687463539
3120,2.8078294586223707
3121,2.6248523536911468
3122,2.4558587329841037
3123,2.27970899618972
3124,2.135034078794721
3125,2.0976119254996437
3126,2.916141497320587
3127,3.011546353985292
3128,3.0965736659797694
3129,3.2120233611136007
3130,2.9907085574314864
3131,2.8181934082931197
3132,2.8302228806062613
3133,2.8759894578641876
3134,2.929966887207199
3135,2.988571740073879
3136,3.056763692752206
3137,3.300508945370051
3138,3.6626402076313975
3139,3.8670539880165173
3140,4.010716137560867
3141,4.075302482175239
3142,4.045174180085729
3143,3.5760704668193135
3144,3.028594866490174
3145,2.852621635187636
3146,2.707680734674439
3147,2.5480215054154094
3148,2.4010986442778766
3149,2.3605816342777013
3150,3.172008099763329
3151,3.235898514998325
3152,3.241302951076168
3153,3.284351560801431
3154,3.1410284195014935
3155,3.0506962376648468
3156,3.052859089774982
3157,3.0919475889734276
3158,3.131774590773188
3159,3.184196453199365
3160,3.2155091218950025
3161,3.455584612458418
3162,3.834847629435926
3163,4.027530717759172
3164,4.150439503231987
3165,4.197765046878553
3166,4.161911864949525
3167,3.70034401716118
3168,3.1842821088795916
3169,3.005551625489601
3170,2.8527147894322358
3171,2.694415748481561
3172,2.5595218211188486
3173,2.529420939738573
3174,3.357260976575569
3175,3.639017093905493
3176,3.766041750404387
3177,3.873171353157844
3178,3.658913604524459
3179,3.4981707108285196
3180,3.5318196176654024
3181,3.592331097195595
3182,3.657411275319673
3183,3.7300264992842562
3184,3.8013596160566006
3185,3.8224714211781263
3186,4.173672527410075
3187,4.350808351975614
3188,4.460169782621062
3189,4.500896894817608
3190,4.535326552882167
3191,4.056268424595443
3192,3.514518336716963
3193,3.332793272909532
3194,3.163297343777654
3195,2.9987803163436633
3196,2.8440641236628594
3197,2.787744583603995
3198,3.629052549938511
3199,3.905368680778762
3200,4.0142860310512765
3201,4.117094773284162
3202,3.8910504750181154
3203,3.725352644998649
3204,3.749781110525723
3205,3.8158731519803606
3206,3.8812592824990095
3207,3.9262027967844992
3208,3.9890634093314032
3209,4.027232074187505
3210,4.376527295842811
3211,4.5579247321592264
3212,4.682371766804286
3213,4.709859225088568
3214,4.725366246443708
3215,4.232139432471856
3216,3.6307010900306467
3217,3.4355232852339834
3218,3.2594619154478495
3219,3.0704768760909786
3220,2.9138725074726426
3221,2.854620432540898
3222,3.66666202479953
3223,3.76166356878208
3224,3.847874250914359
3225,3.9421280308440365
3226,3.6982392141000164
3227,3.532442535717783
3228,3.53244010357598
3229,3.577188157514763
3230,3.6287957295704807
3231,3.66754889480533
3232,3.712472423457808
3233,3.941084668315019
3234,4.292888921939836
3235,4.485337687267661
3236,4.616152091084111
3237,4.641300937405989
3238,4.569587260866469
3239,4.067815150136166
3240,3.5054360841497734
3241,3.3149162939835866
3242,3.1395163004342703
3243,2.9496221272062706
3244,2.791035928054496
3245,2.742011650475181
3246,3.57185742094986
3247,3.6766668455286142
3248,3.7556206568348824
3249,3.845164050393531
3250,3.6059981193750175
3251,3.434533233855634
3252,3.430555924068489
3253,3.499967674353918
3254,3.5690820440060356
3255,3.59865745215344
3256,3.6339888744533875
3257,3.8599997247006246
3258,4.237970173346854
3259,4.4557661983082975
3260,4.593635265428812
3261,4.625173461943847
3262,4.5729475291736845
3263,4.0793615396069995
3264,3.500189215145776
3265,3.311773142304646
3266,3.140636883350638
3267,2.9500991936144514
3268,2.7719054410345576
3269,2.700947637627962
3270,3.5248588729917554
3271,3.64299266331655
3272,3.741755830866708
3273,3.8373466528616555
3274,3.615642583897145
3275,3.4568188531890955
3276,3.4729514619821584
3277,3.5489780364467385
3278,3.6374435932019025
3279,3.712035211683186
3280,3.7969804406661756
3281,4.057737984593315
3282,4.4411803155241305
3283,4.676041854350999
3284,4.842534036953512
3285,4.89391451854791
3286,4.857861035166548
3287,4.380406218434824
3288,3.811672882954599
3289,3.609441960819682
3290,3.4245785298863174
3291,3.240141377626134
3292,3.0631065008432308
3293,2.990246428865863
3294,3.829360954399392
3295,3.9382430179298518
3296,4.027295003668743
